"chunk_id","chunk_type","primary_text","category","price","price_category","flower_type","seasonality","occasion","collection_id","url","max_tokens","content_length"
"product_0558","product","Bouquet ""Snow Queen"" - Bouquet with Ranunculus and Asparagus.","St. Valentine's Day","1500","Mid-Range","Ranunculus / Asparagus","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-snow-queen-valentines/","200","59"
"product_0559","product","Heart ""LOVE IS"" - Heart-shaped arrangement with Gypsophila, available in S, M, L sizes.","St. Valentine's Day","1250","Mid-Range","Gypsophila","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/heart-love-is-valentines/","200","85"
"product_0560","product","Bouquet ""Charm"" - Bouquet with Rose, available in S, M, L sizes.","St. Valentine's Day","1470","Mid-Range","Rose","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-charm-valentines/","200","62"
"product_0561","product","Bouquet ""Gentle Light"" - Bouquet with Playa Blanca rose, gerbera, carnation, and spray rose, available in S, M, L sizes.","St. Valentine's Day","1350","Mid-Range","Playa Blanca rose / gerbera / carnation / spray rose","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-gentle-light-valentines/","200","118"
"product_0562","product","Bouquet ""Tender Feelings"" - Bouquet with Gerbera, spray rose, rose, and chrysanthemum.","St. Valentine's Day","950","Mid-Range","Gerbera / rose spray / rose / chrysanthemum","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-tender-feelings-valentines/","200","84"
"product_0563","product","Bouquet ""Sweety"" - Bouquet with Roses Pink Mondial and Aerobic spray roses, available in S and M sizes.","St. Valentine's Day","1550","Mid-Range","Roses Pink Mondial / Roses spray Aerobic","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-sweety-valentines/","200","101"
"product_0564","product","Box ""White swan"" - Box with Roses Playa Blanca, available in S, M, L sizes.","St. Valentine's Day","1700","Mid-Range","Roses Playa Blanca","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/box-white-swan/","200","73"
"product_0565","product","Flower bouquet ""Sweetheart"" - Bouquet with Gerbera, chrysanthemum, and statice.","St. Valentine's Day","500","Budget","Gerbera / chryzantemum / statice","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/flower-bouquet-sweetheart-valentines/","200","77"
"product_0566","product","Flower bouquet ""Wave of Happiness"" - Bouquet with Ranunculus, gerbera, and chrysanthemum.","St. Valentine's Day","700","Budget","Ranunculus / gerbera / chrysanthemum","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/flower-bouquet-wave-of-happiness-valentines/","200","87"
"product_0567","product","Flower bouquet ""Flowers of love"" - Bouquet with Chrysanthemum, tulip, and spray rose.","St. Valentine's Day","600","Budget","Chrysanthemum / tulip / spray rose","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/flower-bouquet-flowers-of-love-valentines/","200","83"
"product_0568","product","Bouquet ""Sweet Silvia"" - Bouquet with Rose Silvia Pink and Tanacetum.","St. Valentine's Day","1550","Mid-Range","Rose Silvia Pink / Tanacetum","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-sweet-silvia-valentines/","200","67"
"product_0569","product","Bouquet of white roses - Bouquet of white roses.","St. Valentine's Day","1200","Mid-Range","White roses","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-of-white-roses-valentines/","200","46"
"product_0570","product","Bouquet ""Mirabella"" - Bouquet with red roses.","St. Valentine's Day","1050","Mid-Range","Red roses","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-mirabella/","200","43"
"product_0571","product","Bouquet ""Roses Mandala"" - Bouquet with Roses Mandala.","St. Valentine's Day","950","Mid-Range","Roses Mandala","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-roses-mandala/","200","51"
"product_0572","product","Basket with roses - Basket with roses, available in S, M, L sizes.","St. Valentine's Day","1900","Mid-Range","Rose","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/basket-with-roses-valentines/","200","64"
"product_0573","product","Bouquet ""Dawn"" - Bouquet with Roses and gerbera.","St. Valentine's Day","1500","Mid-Range","Roses / gerbera","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-dawn-valentines/","200","46"
"product_0574","product","Bouquet ""Gentle Autumn"" - Bouquet with Roses, available in S and M sizes.","St. Valentine's Day","1350","Mid-Range","Roses","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-gentle-autumn-valentines/","200","71"
"product_0575","product","Bouquet ""Lightness"" - Bouquet with Rose and Tanacetum.","St. Valentine's Day","700","Budget","Rose / Tanacetum","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-lightness-valentines/","200","52"
"product_0576","product","Basket with flowers ""A delicate fleur"" - Basket with Roses Mandala.","St. Valentine's Day","2700","Premium","Roses Mandala","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/basket-with-flowers-a-delicate-fleur/","200","65"
"product_0577","product","Monobouquet of Gypsophila - Monobouquet with Gypsophila, available in S, M, L, XL sizes.","St. Valentine's Day","650","Budget","Gypsophila","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/monobouquet-of-gypsophila-valentines/","200","86"
"product_0578","product","Monobouquet of Ecuadorian roses - Monobouquet with Ecuadorian roses and Eucalyptus, available in various quantities.","St. Valentine's Day","1000","Mid-Range","Ecuadorian roses / Eucalypt","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/monobouquet-of-ecuadorian-roses-valentines/","200","114"
"product_0579","product","Bouquet of alstroemeria - Bouquet with Alstroemeria, available in various quantities.","St. Valentine's Day","600","Budget","Alstroemeria","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-of-alstroemeria-valentines/","200","83"
"product_0580","product","Bouquet of white alstroemeria - Bouquet with white alstroemeria, available in various quantities.","St. Valentine's Day","750","Budget","White alstroemeria","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-of-white-alstroemeria-valentines/","200","95"
"product_0581","product","Roses ""Pink Mondial"" - Bouquet with Roses Pink Mondial, available in various quantities.","St. Valentine's Day","1600","Mid-Range","Roses Pink Mondial","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/roses-pink-mondial-valentines/","200","86"
"product_0582","product","Bouquet ""Love Rising"" - Bouquet with Roses Nina and Roses Pink Mondial, available in various quantities.","St. Valentine's Day","830","Mid-Range","Roses Nina/ Roses Pink Mondial","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-love-rising-valentines/","200","102"
"product_0583","product","Monobouquet of colored gypsophila - Monobouquet with colored gypsophila, available in various quantities.","St. Valentine's Day","900","Mid-Range","Colored gypsophila","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/monobouquet-of-colored-gypsophila-valentines/","200","103"
"product_0584","product","Eustoma bouquet - Bouquet with Eustoma, available in various quantities.","St. Valentine's Day","1050","Mid-Range","Eustoma","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/eustoma-bouquet-valentines/","200","70"
"product_0585","product","Hydrangea bouquet - Bouquet with Hydrangea, available in various quantities.","St. Valentine's Day","3700","Premium","Hydrangea","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/hydrangea-bouquet-valentines/","200","74"
"product_0586","product","Bouquet of orchids - Bouquet with Orchid, available in various quantities.","St. Valentine's Day","2050","Premium","Orchid","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-of-orchids-valentines/","200","72"
"product_0587","product","Bouquet of tulips - Bouquet with Tulip, available in various quantities.","St. Valentine's Day","500","Budget","Tulip","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-of-tulips-valentines/","200","70"
"product_0588","product","Bouquet of pink tulips - Bouquet with pink Tulip, available in various quantities.","St. Valentine's Day","500","Budget","Tulip","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-of-pink-tulips-valentines/","200","80"
"product_0589","product","Bouquet of white tulips - Bouquet with white Tulip, available in various quantities.","St. Valentine's Day","500","Budget","Tulip","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-of-white-tulips-valentines/","200","82"
"product_0590","product","Bouquet of irises - Bouquet with Iris, available in various quantities.","St. Valentine's Day","500","Budget","Iris","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-of-irises-valentines/","200","69"
"product_0591","product","Monobouquet of chrysanthemums - Monobouquet with Chrysanthemum, available in various quantities.","St. Valentine's Day","600","Budget","Chrysanthemum","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/monobouquet-of-chrysanthemums-valentines/","200","94"
"product_0592","product","Mono-bouquet of carnations - Mono-bouquet with Carnation, available in various quantities.","St. Valentine's Day","650","Budget","Carnation","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/mono-bouquet-of-carnations-valentines/","200","88"
"product_0593","product","Monobouquet of gerberas - Monobouquet with Gerbera, available in various quantities.","St. Valentine's Day","950","Mid-Range","Gerbera","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/monobouquet-of-gerberas-valentines/","200","82"
"product_0594","product","Monobouquet of white gerberas - Monobouquet with white Gerbera, available in various quantities.","St. Valentine's Day","950","Mid-Range","White gerbera","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/monobouquet-of-white-gerberas-valentines/","200","94"
"product_0595","product","Monobouquet of white eustoma - Monobouquet with white Eustoma, available in various quantities.","St. Valentine's Day","750","Budget","White eustoma","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/monobouquet-of-white-eustoma-valentines/","200","93"
"product_0596","product","Bouquet of white orchids - Bouquet with white Orchid, available in various quantities.","St. Valentine's Day","1800","Mid-Range","Orchid","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-of-white-orchids-valentines/","200","84"
"product_0597","product","A mono-bouquet of red tulips - Mono-bouquet with red Tulip, available in various quantities.","St. Valentine's Day","500","Budget","Red tulip","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/a-mono-bouquet-of-red-tulips-valentines/","200","90"
"product_0598","product","Bouquet ""The promise of love"" - Bouquet with Hydrangea and rose.","St. Valentine's Day","3150","Premium","Hydrangea / rose","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-the-promise-of-love-valentines-4/","200","62"
"product_0599","product","Composition in a basket ""Princess of Heart"" - Basket with Roses Mondial and eucalyptus, available in S, M, L sizes.","St. Valentine's Day","2200","Premium","Roses Mondial / eucalyptus","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/composition-in-a-basket-princess-of-heart-valentines/","200","113"
"product_0600","product","Bouquet ""White flowers"" - Bouquet with Hydrangea, chrysanthemum, and tanacetum.","St. Valentine's Day","950","Mid-Range","Hydrangea / chrysanthemum / tanacetum","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-white-flowers-valentines/","200","77"
"product_0601","product","Bouquet Chrysanthemum - Bouquet with Chrysanthemum, available in various quantities.","St. Valentine's Day","680","Budget","Chrysanthemum","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-chrysanthemum-valentines/","200","82"
"product_0602","product","Bouquet ""For a lady"" - Bouquet with Roses Pink Mondial.","St. Valentine's Day","750","Budget","Roses Pink Mondial","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-for-a-lady-valentines/","200","53"
"product_0603","product","Roses ""Pink Mondial"" - Bouquet with Roses Pink Mondial, available in various quantities.","St. Valentine's Day","1600","Mid-Range","Roses Pink Mondial","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/roses-pink-mondial-valentines-4/","200","86"
"product_0604","product","Bouquet ""Ice Roses"" - Bouquet with Roses Playa Blanca.","St. Valentine's Day","1050","Mid-Range","Roses Playa Blanca","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-ice-roses/","200","52"
"product_0605","product","Bouquet Roses Playa Blanca - Bouquet with Roses Playa Blanca, available in various quantities.","St. Valentine's Day","900","Mid-Range","Roses Playa Blanca","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-roses-playa-blanca/","200","92"
"product_0606","product","Bouquet Red Roses - Bouquet with Red roses.","St. Valentine's Day","640","Budget","Roses","Winter","Valentine","St. Valentine's Day","https://xoflowers.md/bouquet-red-roses/","200","41"
